"","X","pitch_uid","pitch_no","date","pa_of_inning","pitch_of_pa","pitcher_name","pitcher_id","pitcher_throws","pitcher_team_id","pitcher_team_name","batter_name","batter_id","batter_side","batter_team_id","batter_team_name","inning","top_bottom","outs","balls","strikes","pitch_type","pitch_type_abbr","pitch_call","k_or_bb","hit_type","play_result","outs_on_play","runs_scored","rel_speed","spin_rate","spin_axis","rel_height","rel_side","extension","induced_vert_break","horz_break","plate_loc_height","plate_loc_side","vert_appr_angle","horz_appr_angle","exit_speed","launch_angle","bat_speed","swing_length","distance","catcher_name","catcher_id","home_team_id","home_team_name","home_team_conf","away_team_id","away_team_name","away_team_conf","game_id","game_type","season","pitch_group","pitch_group_abbr","count_type","is_zone","is_strike","is_swing","zone_label","zone_num_14","pitch_call_prev","pitch_type_prev","pitch_group_prev","pa_id","pa_result","woba_value"
"1126",1126,"2024-745358-68",68,"2024-09-22",2,2,"Darvish, Yu",506433,"Right","SD","SD","Lee, Korey",686676,"Right","CWS","CWS",3,"Top",1,0,1,"Curveball","CB","BallCalled",NA,NA,NA,NA,0,75.4,2613,32,5.7,1.59,6.8,-16.32,-7.2,0.88,-0.72,-11.205942376432,-3.11496081901156,NA,NA,NA,NA,NA,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","Early",FALSE,FALSE,FALSE,"Chase",13,"StrikeCalled","Slider","Breaking Ball","745358_3_2_506433_686676",NA,NA
"1127",1127,"2024-745358-69",69,"2024-09-22",2,3,"Darvish, Yu",506433,"Right","SD","SD","Lee, Korey",686676,"Right","CWS","CWS",3,"Top",1,1,1,"Slider","SL","BallCalled",NA,NA,NA,NA,0,82.9,2792,61,5.57,2.2,6.5,2.16,-12.72,1.28,-0.66,-8.32162067671439,-4.18426998368987,NA,NA,NA,NA,NA,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","Early",FALSE,FALSE,FALSE,"Edge",13,"BallCalled","Curveball","Breaking Ball","745358_3_2_506433_686676",NA,NA
"1128",1128,"2024-745358-70",70,"2024-09-22",2,4,"Darvish, Yu",506433,"Right","SD","SD","Lee, Korey",686676,"Right","CWS","CWS",3,"Top",1,2,1,"Sinker","SI","InPlay",NA,"LineDrive","HomeRun",0,1,92.7,2199,214,5.47,2.21,6.6,12.72,13.92,2.54,0.75,-5.03909349663623,-0.325588532913957,102.9,22,71.41122,7.21254,371,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Fastball","FB","B-Ahead",FALSE,TRUE,TRUE,"Edge",12,"BallCalled","Slider","Breaking Ball","745358_3_2_506433_686676","In Play, Home Run",1.69690451577129
"1129",1129,"2024-745358-71",71,"2024-09-22",3,1,"Darvish, Yu",506433,"Right","SD","SD","Amaya, Jacob",676070,"Right","CWS","CWS",3,"Top",1,0,0,"Fastball","FB","BallCalled",NA,NA,NA,NA,0,93.8,2414,222,5.59,1.97,6.6,19.32,7.8,2.38,-1.18,-4.65248256574085,-2.69374545658941,NA,NA,NA,NA,NA,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Fastball","FB","F-Pitch",FALSE,FALSE,FALSE,"Chase",13,NA,NA,NA,"745358_3_3_506433_676070",NA,NA
"1130",1130,"2024-745358-72",72,"2024-09-22",3,2,"Darvish, Yu",506433,"Right","SD","SD","Amaya, Jacob",676070,"Right","CWS","CWS",3,"Top",1,1,0,"Slider","SL","StrikeCalled",NA,NA,NA,NA,0,85.5,2737,104,5.69,2.04,6.4,2.04,-4.68,2.03,-0.24,-7.42336253057976,-2.85514132747741,NA,NA,NA,NA,NA,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","Early",TRUE,TRUE,FALSE,"Heart",7,"BallCalled","Fastball","Fastball","745358_3_3_506433_676070",NA,NA
"1131",1131,"2024-745358-73",73,"2024-09-22",3,3,"Darvish, Yu",506433,"Right","SD","SD","Amaya, Jacob",676070,"Right","CWS","CWS",3,"Top",1,1,1,"Curveball","CB","StrikeCalled",NA,NA,NA,NA,0,75.3,2583,41,5.76,1.8,6.6,-13.8,-10.92,2.23,-0.26,-9.63790790783362,-3.17073233594655,NA,NA,NA,NA,NA,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","Early",TRUE,TRUE,FALSE,"Heart",4,"StrikeCalled","Slider","Breaking Ball","745358_3_3_506433_676070",NA,NA
"1132",1132,"2024-745358-74",74,"2024-09-22",3,4,"Darvish, Yu",506433,"Right","SD","SD","Amaya, Jacob",676070,"Right","CWS","CWS",3,"Top",1,1,2,"Slider","SL","FoulBall",NA,NA,NA,NA,0,81.7,2674,52,5.71,1.79,6.6,-1.56,-16.32,1.81,-0.4,-8.3505586382472,-3.78862944387417,66.2,77,62.32078,7.57864,81,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","Two Strikes",TRUE,TRUE,TRUE,"Heart",7,"StrikeCalled","Curveball","Breaking Ball","745358_3_3_506433_676070",NA,NA
"1133",1133,"2024-745358-75",75,"2024-09-22",3,5,"Darvish, Yu",506433,"Right","SD","SD","Amaya, Jacob",676070,"Right","CWS","CWS",3,"Top",1,1,2,"Curveball","CB","StrikeSwinging","Strikeout",NA,NA,NA,0,73.7,2467,30,5.7,1.59,6.9,-18.84,-7.92,1.29,-0.89,-11.1559522351661,-3.36041959939866,NA,NA,65.45979,7.91928,NA,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","Two Strikes",FALSE,TRUE,TRUE,"Edge",13,"FoulBall","Slider","Breaking Ball","745358_3_3_506433_676070","Strikeout",0.0288651689276732
"1134",1134,"2024-745358-76",76,"2024-09-22",4,1,"Darvish, Yu",506433,"Right","SD","SD","Vargas, Miguel",678246,"Right","CWS","CWS",3,"Top",2,0,0,"Curveball","CB","InPlay",NA,"FlyBall","Single",0,0,74.9,2558,31,5.78,1.55,6.8,-17.64,-8.04,1.19,-0.6,-11.1269073459659,-3.01759375088968,69,36,59.67278,8.31074,232,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","F-Pitch",FALSE,TRUE,TRUE,"Chase",13,NA,NA,NA,"745358_3_4_506433_678246","In Play, Single",0.856746866331502
"1135",1135,"2024-745358-77",77,"2024-09-22",5,1,"Darvish, Yu",506433,"Right","SD","SD","Robert, Luis",673357,"Right","CWS","CWS",3,"Top",2,0,0,"Slider","SL","FoulBall",NA,NA,NA,NA,0,82.5,2606,56,5.49,2.28,6.6,3.6,-11.52,2.91,-0.26,-6.43430873222147,-3.73199757342569,75.9,73,75.37679,7.90078,130,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","F-Pitch",TRUE,TRUE,TRUE,"Heart",1,NA,NA,NA,"745358_3_5_506433_673357",NA,NA
"1136",1136,"2024-745358-78",78,"2024-09-22",5,2,"Darvish, Yu",506433,"Right","SD","SD","Robert, Luis",673357,"Right","CWS","CWS",3,"Top",2,0,1,"Sinker","SI","StrikeCalled",NA,NA,NA,NA,0,94,2381,209,5.51,2.17,6.5,8.64,18.24,1.75,0.28,-6.14618872267201,-0.398041064739601,NA,NA,NA,NA,NA,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Fastball","FB","Early",TRUE,TRUE,FALSE,"Heart",9,"FoulBall","Slider","Breaking Ball","745358_3_5_506433_673357",NA,NA
"1137",1137,"2024-745358-79",79,"2024-09-22",5,3,"Darvish, Yu",506433,"Right","SD","SD","Robert, Luis",673357,"Right","CWS","CWS",3,"Top",2,0,2,"Splitter","SP","BallCalled",NA,NA,NA,NA,0,89.3,1728,193,5.62,1.95,6.6,0.96,5.76,-0.18,-0.35,-9.40939707224125,-1.96503253693516,NA,NA,NA,NA,NA,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Offspeed","OFF","Two Strikes",FALSE,FALSE,FALSE,"Waste",13,"StrikeCalled","Sinker","Fastball","745358_3_5_506433_673357",NA,NA
"1138",1138,"2024-745358-80",80,"2024-09-22",5,4,"Darvish, Yu",506433,"Right","SD","SD","Robert, Luis",673357,"Right","CWS","CWS",3,"Top",2,1,2,"Slider","SL","StrikeCalled","Strikeout",NA,NA,NA,0,88,2766,122,5.67,1.85,6.6,0.6,-4.8,2.16,-1.01,-7.15476732659708,-3.48993197292151,NA,NA,NA,NA,NA,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","Two Strikes",FALSE,TRUE,FALSE,"Chase",13,"BallCalled","Splitter","Offspeed","745358_3_5_506433_673357","Strikeout",0.0288651689276732
"1139",1139,"2024-745358-95",95,"2024-09-22",1,1,"Darvish, Yu",506433,"Right","SD","SD","Benintendi, Andrew",643217,"Left","CWS","CWS",4,"Top",0,0,0,"Splitter","SP","BallCalled",NA,NA,NA,NA,0,87.1,1540,209,5.67,1.95,6.4,2.4,9.96,0.94,-0.29,-8.36609180658602,-1.52157968340697,NA,NA,NA,NA,NA,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Offspeed","OFF","F-Pitch",FALSE,FALSE,FALSE,"Chase",13,NA,NA,NA,"745358_4_1_506433_643217",NA,NA
"1140",1140,"2024-745358-96",96,"2024-09-22",1,2,"Darvish, Yu",506433,"Right","SD","SD","Benintendi, Andrew",643217,"Left","CWS","CWS",4,"Top",0,1,0,"Slider","SL","InPlay",NA,"Popup","Out",1,0,80.3,2775,67,5.55,2.09,6.4,-0.84,-13.56,2.59,0.74,-7.43086080095518,-2.63660376773702,73.1,78,67.05251,6.9271,43,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","Early",FALSE,TRUE,TRUE,"Edge",12,"BallCalled","Splitter","Offspeed","745358_4_1_506433_643217","In Play, Out",0.0356371804730345
"1141",1141,"2024-745358-97",97,"2024-09-22",2,1,"Darvish, Yu",506433,"Right","SD","SD","Vaughn, Andrew",683734,"Right","CWS","CWS",4,"Top",1,0,0,"Fastball","FB","BallCalled",NA,NA,NA,NA,0,93.4,2270,215,5.69,1.89,6.6,17.4,4.92,3.1,-1.14,-4.20618112154807,-2.822848173775,NA,NA,NA,NA,NA,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Fastball","FB","F-Pitch",FALSE,FALSE,FALSE,"Chase",11,NA,NA,NA,"745358_4_2_506433_683734",NA,NA
"1142",1142,"2024-745358-98",98,"2024-09-22",2,2,"Darvish, Yu",506433,"Right","SD","SD","Vaughn, Andrew",683734,"Right","CWS","CWS",4,"Top",1,1,0,"Slider","SL","BallCalled",NA,NA,NA,NA,0,85,2669,97,5.64,2.07,6.5,-2.76,-6,1.86,-0.96,-8.01669707093966,-3.77745103447468,NA,NA,NA,NA,NA,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","Early",FALSE,FALSE,FALSE,"Chase",13,"BallCalled","Fastball","Fastball","745358_4_2_506433_683734",NA,NA
"1143",1143,"2024-745358-99",99,"2024-09-22",2,3,"Darvish, Yu",506433,"Right","SD","SD","Vaughn, Andrew",683734,"Right","CWS","CWS",4,"Top",1,2,0,"Slider","SL","FoulBall",NA,NA,NA,NA,0,81.1,2689,58,5.57,2.21,6.3,-1.92,-21.36,2.27,-0.04,-7.80733188116499,-4.29259470193372,69.3,76,71.73974,7.49432,98,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","B-Ahead",TRUE,TRUE,TRUE,"Heart",5,"BallCalled","Slider","Breaking Ball","745358_4_2_506433_683734",NA,NA
"1144",1144,"2024-745358-100",100,"2024-09-22",2,4,"Darvish, Yu",506433,"Right","SD","SD","Vaughn, Andrew",683734,"Right","CWS","CWS",4,"Top",1,2,1,"Splitter","SP","FoulBall",NA,NA,NA,NA,0,88.2,1463,222,5.59,1.94,6.8,10.2,16.44,1.63,1.11,-6.76944380007723,0.581124286517852,69.1,-22,73.11401,8.03702,4,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Offspeed","OFF","B-Ahead",FALSE,TRUE,TRUE,"Chase",14,"FoulBall","Slider","Breaking Ball","745358_4_2_506433_683734",NA,NA
"1145",1145,"2024-745358-101",101,"2024-09-22",2,5,"Darvish, Yu",506433,"Right","SD","SD","Vaughn, Andrew",683734,"Right","CWS","CWS",4,"Top",1,2,2,"Slider","SL","StrikeSwinging","Strikeout",NA,NA,NA,0,83.9,2672,69,5.71,1.88,6.5,3.48,-14.16,2.9,-0.97,-6.55465412769997,-4.30516923897768,NA,NA,62.86764,6.73563,NA,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","Two Strikes",FALSE,TRUE,TRUE,"Chase",11,"FoulBall","Splitter","Offspeed","745358_4_2_506433_683734","Strikeout",0.0288651689276732
"1146",1146,"2024-745358-102",102,"2024-09-22",3,1,"Darvish, Yu",506433,"Right","SD","SD","Sheets, Gavin",657757,"Left","CWS","CWS",4,"Top",2,0,0,"Slider","SL","StrikeCalled",NA,NA,NA,NA,0,80.2,2639,47,5.44,2.3,6.4,1.68,-16.68,1.45,0.08,-8.30336068981417,-3.84383946702886,NA,NA,NA,NA,NA,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","F-Pitch",FALSE,TRUE,FALSE,"Edge",14,NA,NA,NA,"745358_4_3_506433_657757",NA,NA
"1147",1147,"2024-745358-103",103,"2024-09-22",3,2,"Darvish, Yu",506433,"Right","SD","SD","Sheets, Gavin",657757,"Left","CWS","CWS",4,"Top",2,0,1,"Splitter","SP","FoulBall",NA,NA,NA,NA,0,88.6,1628,209,5.59,1.87,6.7,7.08,5.88,1.18,0.25,-7.4779100667116,-1.22226848874225,84.2,-55,70.12292,8.33426,1,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Offspeed","OFF","Early",FALSE,TRUE,TRUE,"Chase",14,"StrikeCalled","Slider","Breaking Ball","745358_4_3_506433_657757",NA,NA
"1148",1148,"2024-745358-104",104,"2024-09-22",3,3,"Darvish, Yu",506433,"Right","SD","SD","Sheets, Gavin",657757,"Left","CWS","CWS",4,"Top",2,0,2,"Curveball","CB","BallCalled",NA,NA,NA,NA,0,71.6,2449,29,5.59,1.44,7.1,-18.6,-9.72,0.58,-0.14,-11.9648315594259,-2.55352857115989,NA,NA,NA,NA,NA,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","Two Strikes",FALSE,FALSE,FALSE,"Chase",13,"FoulBall","Splitter","Offspeed","745358_4_3_506433_657757",NA,NA
"1149",1149,"2024-745358-105",105,"2024-09-22",3,4,"Darvish, Yu",506433,"Right","SD","SD","Sheets, Gavin",657757,"Left","CWS","CWS",4,"Top",2,1,2,"Fastball","FB","FoulBall",NA,NA,NA,NA,0,94.3,2364,215,5.54,2,6.5,16.08,7.92,2.73,-0.64,-4.46760281326807,-2.13667179519163,67.1,69,71.23506,7.41465,133,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Fastball","FB","Two Strikes",TRUE,TRUE,TRUE,"Edge",4,"BallCalled","Curveball","Breaking Ball","745358_4_3_506433_657757",NA,NA
"1150",1150,"2024-745358-106",106,"2024-09-22",3,5,"Darvish, Yu",506433,"Right","SD","SD","Sheets, Gavin",657757,"Left","CWS","CWS",4,"Top",2,1,2,"Slider","SL","FoulBall",NA,NA,NA,NA,0,86.2,2643,76,5.58,2.08,6.3,-6.12,-2.76,1.13,0.1,-8.90175967321329,-2.36136105781578,NA,NA,66.66407,8.49495,NA,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","Two Strikes",FALSE,TRUE,TRUE,"Chase",14,"FoulBall","Fastball","Fastball","745358_4_3_506433_657757",NA,NA
"1151",1151,"2024-745358-107",107,"2024-09-22",3,6,"Darvish, Yu",506433,"Right","SD","SD","Sheets, Gavin",657757,"Left","CWS","CWS",4,"Top",2,1,2,"Curveball","CB","BallCalled",NA,NA,NA,NA,0,81.7,2623,40,5.66,1.71,6.5,-12.6,-4.08,0.68,-0.38,-10.4523547174698,-2.60003254878737,NA,NA,NA,NA,NA,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","Two Strikes",FALSE,FALSE,FALSE,"Chase",13,"FoulBall","Slider","Breaking Ball","745358_4_3_506433_657757",NA,NA
"1152",1152,"2024-745358-108",108,"2024-09-22",3,7,"Darvish, Yu",506433,"Right","SD","SD","Sheets, Gavin",657757,"Left","CWS","CWS",4,"Top",2,2,2,"Slider","SL","InPlay",NA,"LineDrive","Out",1,0,82.1,2526,64,5.45,2.29,6.4,-0.96,-12.36,1.77,0.21,-8.02825401082942,-3.31120537580745,91,22,71.14682,8.47663,305,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","Two Strikes",TRUE,TRUE,TRUE,"Heart",8,"BallCalled","Curveball","Breaking Ball","745358_4_3_506433_657757","In Play, Out",0.0403879181793362
"1153",1153,"2024-745358-121",121,"2024-09-22",1,1,"Darvish, Yu",506433,"Right","SD","SD","Sosa, Lenyn",672820,"Right","CWS","CWS",5,"Top",0,0,0,"Slider","SL","StrikeCalled",NA,NA,NA,NA,0,81.3,2658,71,5.51,2.15,6.5,3.48,-12.84,2.13,0.38,-7.40013096031319,-3.02325134570308,NA,NA,NA,NA,NA,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","F-Pitch",TRUE,TRUE,FALSE,"Heart",9,NA,NA,NA,"745358_5_1_506433_672820",NA,NA
"1154",1154,"2024-745358-122",122,"2024-09-22",1,2,"Darvish, Yu",506433,"Right","SD","SD","Sosa, Lenyn",672820,"Right","CWS","CWS",5,"Top",0,0,1,"Sinker","SI","InPlay",NA,"GroundBall","Out",1,0,91.3,2048,217,5.42,2.13,6.5,10.68,14.16,2.81,0.94,-5.01330964187642,-0.0126161503105863,43.6,21,66.96747,6.32884,96,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Fastball","FB","Early",FALSE,TRUE,TRUE,"Edge",12,"StrikeCalled","Slider","Breaking Ball","745358_5_1_506433_672820","In Play, Out",0.076724249529639
"1155",1155,"2024-745358-123",123,"2024-09-22",2,1,"Darvish, Yu",506433,"Right","SD","SD","Fletcher, Dominic",666150,"Left","CWS","CWS",5,"Top",1,0,0,"Curveball","CB","InPlay",NA,"GroundBall","Out",1,0,74.1,2542,33,5.72,1.49,6.5,-16.44,-4.32,2.22,-0.04,-9.95079439162541,-2.01984112219557,90,-25,69.94279,6.74263,5,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","F-Pitch",TRUE,TRUE,TRUE,"Heart",5,NA,NA,NA,"745358_5_2_506433_666150","In Play, Out",0.076724249529639
"1156",1156,"2024-745358-124",124,"2024-09-22",3,1,"Darvish, Yu",506433,"Right","SD","SD","Lee, Korey",686676,"Right","CWS","CWS",5,"Top",2,0,0,"Fastball","FB","BallCalled",NA,NA,NA,NA,0,94.3,2354,209,5.6,1.84,6.7,18.36,5.52,1.17,-1.45,-5.97268430229663,-3.04830748238615,NA,NA,NA,NA,NA,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Fastball","FB","F-Pitch",FALSE,FALSE,FALSE,"Chase",13,NA,NA,NA,"745358_5_3_506433_686676",NA,NA
"1157",1157,"2024-745358-125",125,"2024-09-22",3,2,"Darvish, Yu",506433,"Right","SD","SD","Lee, Korey",686676,"Right","CWS","CWS",5,"Top",2,1,0,"Slider","SL","BallCalled",NA,NA,NA,NA,0,81.6,2673,51,5.52,2.19,6.5,1.68,-13.44,1.79,-0.97,-7.89741888615757,-4.56963161457669,NA,NA,NA,NA,NA,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","Early",FALSE,FALSE,FALSE,"Chase",13,"BallCalled","Fastball","Fastball","745358_5_3_506433_686676",NA,NA
"1158",1158,"2024-745358-126",126,"2024-09-22",3,3,"Darvish, Yu",506433,"Right","SD","SD","Lee, Korey",686676,"Right","CWS","CWS",5,"Top",2,2,0,"Slider","SL","StrikeCalled",NA,NA,NA,NA,0,84.2,2719,74,5.58,1.93,6.7,-3.24,-3.96,1.44,-0.63,-8.51306324734774,-3.09328909498402,NA,NA,NA,NA,NA,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","B-Ahead",FALSE,TRUE,FALSE,"Edge",13,"BallCalled","Slider","Breaking Ball","745358_5_3_506433_686676",NA,NA
"1159",1159,"2024-745358-127",127,"2024-09-22",3,4,"Darvish, Yu",506433,"Right","SD","SD","Lee, Korey",686676,"Right","CWS","CWS",5,"Top",2,2,1,"Slider","SL","StrikeSwinging",NA,NA,NA,NA,0,80,2596,46,5.71,1.91,6.5,-5.16,-18.96,1.64,0.34,-9.0052464757119,-3.35279309001265,NA,NA,72.41893,8.38918,NA,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","B-Ahead",TRUE,TRUE,TRUE,"Edge",9,"StrikeCalled","Slider","Breaking Ball","745358_5_3_506433_686676",NA,NA
"1160",1160,"2024-745358-128",128,"2024-09-22",3,5,"Darvish, Yu",506433,"Right","SD","SD","Lee, Korey",686676,"Right","CWS","CWS",5,"Top",2,2,2,"Curveball","CB","StrikeSwinging","Strikeout",NA,NA,NA,0,73.1,2555,38,5.65,1.54,6.7,-18.6,-9.84,1.17,-0.22,-11.2653188146709,-2.75649988081763,NA,NA,69.77093,8.17256,NA,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","Two Strikes",FALSE,TRUE,TRUE,"Chase",13,"StrikeSwinging","Slider","Breaking Ball","745358_5_3_506433_686676","Strikeout",0.0288651689276732
"1161",1161,"2024-745358-140",140,"2024-09-22",1,1,"Darvish, Yu",506433,"Right","SD","SD","Amaya, Jacob",676070,"Right","CWS","CWS",6,"Top",0,0,0,"Curveball","CB","BallCalled",NA,NA,NA,NA,0,74.5,2676,37,5.79,1.63,6.6,-15.6,-9.96,2.15,0.93,-9.98687714428834,-1.62548171737459,NA,NA,NA,NA,NA,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","F-Pitch",FALSE,FALSE,FALSE,"Edge",14,NA,NA,NA,"745358_6_1_506433_676070",NA,NA
"1162",1162,"2024-745358-141",141,"2024-09-22",1,2,"Darvish, Yu",506433,"Right","SD","SD","Amaya, Jacob",676070,"Right","CWS","CWS",6,"Top",0,1,0,"Slider","SL","InPlay",NA,"GroundBall","Out",1,0,84.6,2670,127,5.65,1.84,6.5,1.8,-4.08,2.41,-0.29,-7.087609618698,-2.64197088518576,95.8,-6,65.09341,7.43547,20,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","Early",TRUE,TRUE,TRUE,"Heart",4,"BallCalled","Curveball","Breaking Ball","745358_6_1_506433_676070","In Play, Out",0.076724249529639
"1163",1163,"2024-745358-142",142,"2024-09-22",2,1,"Darvish, Yu",506433,"Right","SD","SD","Vargas, Miguel",678246,"Right","CWS","CWS",6,"Top",1,0,0,"Sinker","SI","StrikeCalled",NA,NA,NA,NA,0,93.3,2261,209,5.43,2.16,6.6,12.6,18.84,2.09,0.81,-5.42406512328944,0.23618619686745,NA,NA,NA,NA,NA,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Fastball","FB","F-Pitch",FALSE,TRUE,FALSE,"Edge",14,NA,NA,NA,"745358_6_2_506433_678246",NA,NA
"1164",1164,"2024-745358-143",143,"2024-09-22",2,2,"Darvish, Yu",506433,"Right","SD","SD","Vargas, Miguel",678246,"Right","CWS","CWS",6,"Top",1,0,1,"Slider","SL","BallCalled",NA,NA,NA,NA,0,83.2,2818,66,5.52,1.96,6.4,4.44,-12.96,1.24,-1.31,-8.08317794753503,-4.64816040415356,NA,NA,NA,NA,NA,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","Early",FALSE,FALSE,FALSE,"Chase",13,"StrikeCalled","Sinker","Fastball","745358_6_2_506433_678246",NA,NA
"1165",1165,"2024-745358-144",144,"2024-09-22",2,3,"Darvish, Yu",506433,"Right","SD","SD","Vargas, Miguel",678246,"Right","CWS","CWS",6,"Top",1,1,1,"Slider","SL","StrikeCalled",NA,NA,NA,NA,0,85.7,2862,103,5.59,1.97,6.5,1.68,-4.44,1.39,-0.5,-8.00385569241091,-3.03912624036833,NA,NA,NA,NA,NA,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","Early",FALSE,TRUE,FALSE,"Edge",13,"BallCalled","Slider","Breaking Ball","745358_6_2_506433_678246",NA,NA
"1166",1166,"2024-745358-145",145,"2024-09-22",2,4,"Darvish, Yu",506433,"Right","SD","SD","Vargas, Miguel",678246,"Right","CWS","CWS",6,"Top",1,1,2,"Sinker","SI","BallCalled",NA,NA,NA,NA,0,95.8,2403,216,5.41,2.09,6.6,9,15.6,1.17,-0.93,-6.44909560248887,-1.85015342534624,NA,NA,NA,NA,NA,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Fastball","FB","Two Strikes",FALSE,FALSE,FALSE,"Chase",13,"StrikeCalled","Slider","Breaking Ball","745358_6_2_506433_678246",NA,NA
"1167",1167,"2024-745358-146",146,"2024-09-22",2,5,"Darvish, Yu",506433,"Right","SD","SD","Vargas, Miguel",678246,"Right","CWS","CWS",6,"Top",1,2,2,"Curveball","CB","FoulBall",NA,NA,NA,NA,0,73.5,2616,34,5.63,1.69,6.8,-13.08,-12.6,1.76,0.13,-10.1028177106108,-2.78330748902251,94.8,15,65.54671,7.51015,215,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Breaking Ball","BRK","Two Strikes",TRUE,TRUE,TRUE,"Heart",8,"BallCalled","Sinker","Fastball","745358_6_2_506433_678246",NA,NA
"1168",1168,"2024-745358-147",147,"2024-09-22",2,6,"Darvish, Yu",506433,"Right","SD","SD","Vargas, Miguel",678246,"Right","CWS","CWS",6,"Top",1,2,2,"Splitter","SP","FoulBall",NA,NA,NA,NA,0,88.3,1550,224,5.48,1.88,6.7,11.28,21.36,1.62,0.85,-6.56009428345339,0.803677256997841,83.6,-26,65.07187,8.24558,3,543309,543309,"SD","SD","Non-D1","CWS","CWS","Non-D1",745358,"R",2024,"Offspeed","OFF","Two Strikes",FALSE,TRUE,TRUE,"Edge",14,"FoulBall","Curveball","Breaking Ball","745358_6_2_506433_678246",NA,NA
